Source Name	Characteristics [Age]	Characteristics [TimeUnit]	Characteristics [Organism]	Term Source REF	Term Accession Number	Characteristics [OrganismPart]	Term Source REF	Term Accession Number	Characteristics [StrainOrLine]	Term Source REF	Term Accession Number	Comment[Compound]	Protocol REF	Sample Name	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Factor Value [STRAIN]	Term Source REF	Term Accession Number
ABRC-CS57637 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57637	EFO	EFO_0000048	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57637 2	P-TABM-103	ABRC-CS57637 2	total_RNA	P-TABM-hans19	ABRC-CS57637 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R719	A-AFFY-2	P-AFFY-6	R719	R719.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57637	EFO	EFO_0000048
ABRC-CS57509 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57509	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57509 1	P-TABM-103	ABRC-CS57509 1	total_RNA	P-TABM-hans19	ABRC-CS57509 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R954	A-AFFY-2	P-AFFY-6	R954	R954.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57509	  	  
ABRC-CS57554 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57554	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57554 2	P-TABM-103	ABRC-CS57554 2	total_RNA	P-TABM-hans19	ABRC-CS57554 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1313	A-AFFY-2	P-AFFY-6	R1313	R1313.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57554	  	  
ABRC-CS57790 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57790	EFO	EFO_0000120	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57790 1	P-TABM-103	ABRC-CS57790 1	total_RNA	P-TABM-hans19	ABRC-CS57790 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R188	A-AFFY-2	P-AFFY-6	R188	R188.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57790	EFO	EFO_0000120
ABRC-CS57850 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57850	EFO	EFO_0000145	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57850 2	P-TABM-103	ABRC-CS57850 2	total_RNA	P-TABM-hans19	ABRC-CS57850 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R594	A-AFFY-2	P-AFFY-6	R594	R594.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57850	EFO	EFO_0000145
ABRC-CS57692 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57692	EFO	EFO_0000062	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57692 2	P-TABM-103	ABRC-CS57692 2	total_RNA	P-TABM-hans19	ABRC-CS57692 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R770b	A-AFFY-2	P-AFFY-6	R770b	R770b.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57692	EFO	EFO_0000062
ABRC-CS57820 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57820	EFO	EFO_0000129	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57820 2	P-TABM-103	ABRC-CS57820 2	total_RNA	P-TABM-hans19	ABRC-CS57820 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R754	A-AFFY-2	P-AFFY-6	R754	R754.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57820	EFO	EFO_0000129
ABRC-CS57640 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57640	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57640 1	P-TABM-103	ABRC-CS57640 1	total_RNA	P-TABM-hans19	ABRC-CS57640 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R966	A-AFFY-2	P-AFFY-6	R966	R966.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57640	  	  
ABRC-CS57731 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57731	EFO	EFO_0000077	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57731 1	P-TABM-103	ABRC-CS57731 1	total_RNA	P-TABM-hans19	ABRC-CS57731 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R130	A-AFFY-2	P-AFFY-6	R130	R130.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57731	EFO	EFO_0000077
ABRC-CS57522 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57522	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57522 1	P-TABM-103	ABRC-CS57522 1	total_RNA	P-TABM-hans19	ABRC-CS57522 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1109	A-AFFY-2	P-AFFY-6	R1109	R1109.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57522	  	  
ABRC-CS57826 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57826	EFO	EFO_0000134	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57826 1	P-TABM-103	ABRC-CS57826 1	total_RNA	P-TABM-hans19	ABRC-CS57826 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R388	A-AFFY-2	P-AFFY-6	R388	R388.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57826	EFO	EFO_0000134
ABRC-CS57756 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57756	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57756 2	P-TABM-103	ABRC-CS57756 2	total_RNA	P-TABM-hans19	ABRC-CS57756 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1383	A-AFFY-2	P-AFFY-6	R1383	R1383.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57756	  	  
ABRC-CS57854 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57854	EFO	EFO_0000146	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57854 1	P-TABM-103	ABRC-CS57854 1	total_RNA	P-TABM-hans19	ABRC-CS57854 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R104	A-AFFY-2	P-AFFY-6	R104	R104.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57854	EFO	EFO_0000146
ABRC-CS57696 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57696	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57696 1	P-TABM-103	ABRC-CS57696 1	total_RNA	P-TABM-hans19	ABRC-CS57696 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1128	A-AFFY-2	P-AFFY-6	R1128	R1128.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57696	  	  
ABRC-CS57544 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57544	EFO	EFO_0000010	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57544 1	P-TABM-103	ABRC-CS57544 1	total_RNA	P-TABM-hans19	ABRC-CS57544 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R311	A-AFFY-2	P-AFFY-6	R311	R311.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57544	EFO	EFO_0000010
ABRC-CS57851 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57851	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57851 1	P-TABM-103	ABRC-CS57851 1	total_RNA	P-TABM-hans19	ABRC-CS57851 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R998	A-AFFY-2	P-AFFY-6	R998	R998.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57851	  	  
ABRC-CS57836 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57836	EFO	EFO_0000139	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57836 2	P-TABM-103	ABRC-CS57836 2	total_RNA	P-TABM-hans19	ABRC-CS57836 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R555	A-AFFY-2	P-AFFY-6	R555	R555.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57836	EFO	EFO_0000139
ABRC-CS57660 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57660	EFO	EFO_0000055	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57660 2	P-TABM-103	ABRC-CS57660 2	total_RNA	P-TABM-hans19	ABRC-CS57660 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R515	A-AFFY-2	P-AFFY-6	R515	R515.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57660	EFO	EFO_0000055
ABRC-CS57778 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57778	EFO	EFO_0000115	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57778 2	P-TABM-103	ABRC-CS57778 2	total_RNA	P-TABM-hans19	ABRC-CS57778 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R576	A-AFFY-2	P-AFFY-6	R576	R576.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57778	EFO	EFO_0000115
ABRC-CS57600 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57600	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57600 1	P-TABM-103	ABRC-CS57600 1	total_RNA	P-TABM-hans19	ABRC-CS57600 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R939	A-AFFY-2	P-AFFY-6	R939	R939.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57600	  	  
ABRC-CS57608 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57608	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57608 1	P-TABM-103	ABRC-CS57608 1	total_RNA	P-TABM-hans19	ABRC-CS57608 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R983	A-AFFY-2	P-AFFY-6	R983	R983.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57608	  	  
ABRC-CS57548 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57548	EFO	EFO_0000011	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57548 1	P-TABM-103	ABRC-CS57548 1	total_RNA	P-TABM-hans19	ABRC-CS57548 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R393	A-AFFY-2	P-AFFY-6	R393	R393.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57548	EFO	EFO_0000011
ABRC-CS57789 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57789	EFO	EFO_0000119	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57789 2	P-TABM-103	ABRC-CS57789 2	total_RNA	P-TABM-hans19	ABRC-CS57789 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R579	A-AFFY-2	P-AFFY-6	R579	R579.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57789	EFO	EFO_0000119
ABRC-CS57836 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57836	EFO	EFO_0000139	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57836 1	P-TABM-103	ABRC-CS57836 1	total_RNA	P-TABM-hans19	ABRC-CS57836 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R362	A-AFFY-2	P-AFFY-6	R362	R362.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57836	EFO	EFO_0000139
ABRC-CS57872 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57872	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57872 2	P-TABM-103	ABRC-CS57872 2	total_RNA	P-TABM-hans19	ABRC-CS57872 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1593	A-AFFY-2	P-AFFY-6	R1593	R1593.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57872	  	  
ABRC-CS57622 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57622	EFO	EFO_0000039	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57622 2	P-TABM-103	ABRC-CS57622 2	total_RNA	P-TABM-hans19	ABRC-CS57622 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R528	A-AFFY-2	P-AFFY-6	R528	R528.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57622	EFO	EFO_0000039
ABRC-CS57803 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57803	EFO	EFO_0000122	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57803 2	P-TABM-103	ABRC-CS57803 2	total_RNA	P-TABM-hans19	ABRC-CS57803 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R702	A-AFFY-2	P-AFFY-6	R702	R702.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57803	EFO	EFO_0000122
ABRC-CS57731 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57731	EFO	EFO_0000077	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57731 2	P-TABM-103	ABRC-CS57731 2	total_RNA	P-TABM-hans19	ABRC-CS57731 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R769	A-AFFY-2	P-AFFY-6	R769	R769.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.9.zip	CS57731	EFO	EFO_0000077
ABRC-CS57905 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57905	EFO	EFO_0000163	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57905 2	P-TABM-103	ABRC-CS57905 2	total_RNA	P-TABM-hans19	ABRC-CS57905 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R788	A-AFFY-2	P-AFFY-6	R788	R788.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57905	EFO	EFO_0000163
ABRC-CS57823 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57823	EFO	EFO_0000131	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57823 2	P-TABM-103	ABRC-CS57823 2	total_RNA	P-TABM-hans19	ABRC-CS57823 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R784	A-AFFY-2	P-AFFY-6	R784	R784.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57823	EFO	EFO_0000131
ABRC-CS57620 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57620	EFO	EFO_0000037	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57620 1	P-TABM-103	ABRC-CS57620 1	total_RNA	P-TABM-hans19	ABRC-CS57620 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R148	A-AFFY-2	P-AFFY-6	R148	R148.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57620	EFO	EFO_0000037
ABRC-CS57873 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57873	EFO	EFO_0000152	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57873 1	P-TABM-103	ABRC-CS57873 1	total_RNA	P-TABM-hans19	ABRC-CS57873 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R178	A-AFFY-2	P-AFFY-6	R178	R178.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57873	EFO	EFO_0000152
ABRC-CS57541 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57541	EFO	EFO_0000008	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57541 1	P-TABM-103	ABRC-CS57541 1	total_RNA	P-TABM-hans19	ABRC-CS57541 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R153	A-AFFY-2	P-AFFY-6	R153	R153.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57541	EFO	EFO_0000008
ABRC-CS57840 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57840	EFO	EFO_0000140	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57840 1	P-TABM-103	ABRC-CS57840 1	total_RNA	P-TABM-hans19	ABRC-CS57840 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R374	A-AFFY-2	P-AFFY-6	R374	R374.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57840	EFO	EFO_0000140
ABRC-CS57696 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57696	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57696 2	P-TABM-103	ABRC-CS57696 2	total_RNA	P-TABM-hans19	ABRC-CS57696 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1358	A-AFFY-2	P-AFFY-6	R1358	R1358.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57696	  	  
ABRC-CS57856 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57856	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57856 1	P-TABM-103	ABRC-CS57856 1	total_RNA	P-TABM-hans19	ABRC-CS57856 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1165	A-AFFY-2	P-AFFY-6	R1165	R1165.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57856	  	  
ABRC-CS57827 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57827	EFO	EFO_0000135	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57827 2	P-TABM-103	ABRC-CS57827 2	total_RNA	P-TABM-hans19	ABRC-CS57827 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R538	A-AFFY-2	P-AFFY-6	R538	R538.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57827	EFO	EFO_0000135
ABRC-CS57779 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57779	EFO	EFO_0000116	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57779 1	P-TABM-103	ABRC-CS57779 1	total_RNA	P-TABM-hans19	ABRC-CS57779 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R320	A-AFFY-2	P-AFFY-6	R320	R320.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57779	EFO	EFO_0000116
ABRC-CS57625 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57625	EFO	EFO_0000041	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57625 2	P-TABM-103	ABRC-CS57625 2	total_RNA	P-TABM-hans19	ABRC-CS57625 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R519	A-AFFY-2	P-AFFY-6	R519	R519.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57625	EFO	EFO_0000041
ABRC-CS57539 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57539	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57539 2	P-TABM-103	ABRC-CS57539 2	total_RNA	P-TABM-hans19	ABRC-CS57539 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1547	A-AFFY-2	P-AFFY-6	R1547	R1547.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.10.zip	CS57539	  	  
